stop_code	stop_id	stop_name
54591	490015836E	Edmonton, Wigston Close (->E)
74979	490016162W	Mitcham, St Mark's C Of E Academy Playing Fields (->NW)
52019	490016162N	Mitcham, St Mark's C Of E Academy Playing Fields (->NE)
48342	490015455E	Stamford Brook, Askew Road Stamford Brook (Stop SB)
71919	490015455W	Stamford Brook, Askew Road Stamford Brook (Stop SJ)
49706	490015896W	Chelsfield, Stirling Drive (Stop M)
57405	490015897E	Green Street Green, Windsor Drive Waring Drive (Stop)
55477	490015474B	Upminster, Upminster StnSt Lawrence Road (Stop B)
72658	490015474C	Upminster, Upminster StnSt Lawrence Road (Stop C)
73193	490015475U	Turnpike Lane, Turnpike Lane (Stop U)
71562	490015769H	Preston, Lyndsey Park (Stop H)
49704	490015769S	Preston, Lyndsey Park (Stop G)
57494	490015770L	Hammersmith, Hammersmith Bridge (Stop L)
54565	490015783E	Walthamstow, Low Hall Manor Business Centre (Stop)
55396	490015714N	Honor Oak, Belvoir Road (->N)
76940	490015899G	Green Street Green, Farnborough Hill (Stop C)
98237	490015900NW	Petts Wood, Rycroft Road (->NW)
98529	490015902SE	Southborough, Ash Row (->SE)
58373	490015961E	St Mary Cray, Otlinge Close (->E)
71856	490015962E	St Mary Cray, Murray Road (Stop S)
91501	490015965E	Clapham South, Broomwood Road (->E)
91502	490015965W	Clapham South, Broomwood Road (->W)
73306	490016015N	Becontree, Winterbourne Road (Stop X)
56742	490015457E	Catford, Brownhill Road  St Fillans Road (Stop D)
77307	490015502P	Marylebone, Marylebone Station (Stop P)
57336	490015504C	Northwood, Northwood (Stop C)
73433	490015889S	Hanwell, Browning Avenue (W7) (Stop DE)
75419	490015891N	Greenford, Medway Parade (Stop C)
73898	490015891S	Greenford, Medway Parade (Stop D)
48894	490015894N	St Paul's Cray, Cotmandene Crescent (Stop H)
53738	490015516S	Dalston, Queensbridge Rd  Forest Road (Stop U)
71568	490015518E	North Finchley, North Finchley Bus Station (Stop E)
54618	490015519N	Hendon, The Burroughs (Stop N)
77089	490015533S1	Addington, Fieldway (Stop FH)
49825	490015472L	Wimbledon, Wimbledon (Stop L)
59346	490015473E	Paddington, Westbourne Terrace  Harrow Road (Stop RT)
49743	490015715W	Peckham, Chadwick Road (->SW)
75593	490015718W	Rainham, Cherry Tree Lane (Stop Q)
71071	490015834E	Edmonton, Derwent Avenue (Stop EL)
76034	490016149E	Streatham Vale, Ebenezer Walk (->SE)
50198	490015461S	Forest Gate, Studley Road Forest Gate (Stop HH)
59490	490015475Y	Turnpike Lane, Turnpike Lane (Stop Y)
59575	490015477E	Eltham, Eltham Hill  Westhorne Avenue (Stop EK)
76059	490015477W	Eltham, Eltham Hill  Middle Park Avenue (Stop WE)
48784	490015478N	Northolt, Tangmere Gardens (Stop N)
73910	490015479E	Northolt, Church Road (UB5) (Stop Y)
50442	490015551W1	Northolt, Northolt Ruislip Road (Stop S)
56976	490015552S1	Willesden Green, Willesden Centre Health & Care (Stop HF)
57158	490015589N	West Ealing, Sherwood Close (->N)
74900	490015589S	West Ealing, Sherwood Close (->S)
55201	490015465D	Notting Hill, Notting Hill Gate Hillgate St (Stop D)
71777	490015701W	Dudden Hill, Brook Road Dudden Hill (->W)
53083	490015704S	Burnt Oak, Dryfield Road (Stop L)
73758	490015707E	Dartmouth Park, Cromwell Avenue (N6) (Stop HU)
53940	490015894S	St Paul's Cray, Cotmandene Crescent (Stop Q)
73555	490015895E	Chelsfield, Malvern Road (BR6) (Stop J)
52483	490015584W1	Pield Heath, Peel Way (Stop HG)
54230	490015585E	Uxbridge, Belmont Road (Stop D)
71510	490015587E	Wood End, Uxbridge County Court (Stop FF)
75348	490015588E	Hammersmith, Lamington Street (->E)
48497	490016059W1	North Cheam, London Rd St Anthony's Hosp (Stop HV)
56441	490015463M	Notting Hill Gate, Palace Gardens Terrace (Stop M)
49200	490015557W1	Wembley Park, Wembley Arena (Stop F)
49540	490015558W2	Wembley, Cecil Avenue (HA9) (Stop SP)
77685	490015559M	Acton, Acton Market Place (Stop M)
53179	490015559Z	Acton, Rectory Road Acton (Stand Z3)
55405	490015564F	Leyton, Francis Road (E10) (Stop P)
71312	490015567G2	Wood Green, Lordship Lane (Stop G)
52620	490015783W	Walthamstow, Low Hall Manor Business Centre (->S)
48698	490015514E	Woodcote, Woodcote Lane (Stop B)
75010	490015514W	Woodcote, Woodcote Lane (Stop D)
77816	490015515B	Bromley, Hammelton Road (Stop B)
73065	490015515S	Bromley, Hammelton Road (Stop C)
71398	490015897S	Green Street Green, Waring Drive (->S)
48088	490015898W	Green Street Green, Farnborough Hill (Stop F)
58195	490015831S	Dartmouth Park, Holly Lodge Gardens (Stop W)
76579	490015480W	Camberwell, Wyndham Rd Camberwell (Stop N)
51018	490015855N	South Tottenham, Elizabeth Road (Stop TX)
75960	490015471B	Wood Green, Wood Green Stn  River Park Rd (Stop B)
77738	490015707W	Dartmouth Park, Cromwell Avenue (N6) (Stop HR)
49670	490015708N	Crouch End, Hornsey Lane (N6) (->N)
49413	490015708W	Crouch End, Hornsey Lane (N6) (->W)
50731	490015709E	Crouch End, Fitzwarren Gardens (->E)
75774	490015709W	Crouch End, Fitzwarren Gardens (->W)
71892	490015711N	Honor Oak, Buckstone Close (Stop T)
77210	490015711S	Honor Oak, Buckstone Close (Stop V)
73224	490015712N	Honor Oak, Brockley Way (->N)
50895	490015712S	Honor Oak, Brockley Way (->S)
47124	490015686N	Keston, Leafy Grove (Stop KL)
73450	490016169W	Shirley, Shirley Ambulance Station (->W)
58389	490016194E	Falconwood, Montrose Avenue (DA16) (->E)
53376	490016194W	Falconwood, Montrose Avenue (DA16) (->W)
51389	490016207E	Falconwood, Welling Way  Sherwood Road (->E)
57799	490016207W	Falconwood, Welling Way  Sherwood Road (->W)
74077	490016220W	Bruce Grove, Ladysmith Road Bruce Grove (Stop E)
73582	490016225N	Northumberland Park, Halefield Road (->N)
74242	490016174S	Southborough, Bromley High School (->S)
75556	490016225S	Northumberland Park, Halefield Road (Stop)
73071	490016229E	Avery Hill, Bexley Road  Crown Woods School (Stop AY)
53341	490016230N	Mitcham, Warminster Way (->N)
58769	490016174N	Southborough, Bromley High School (->N)
74048	490016381E	Cranford, Johnson Road (Stop HC)
54191	490016381W	Cranford, Johnson Road (Stop U)
47021	490016382N	Cranford, Alcock Road (Stop HD)
75175	490016382W	Cranford, Alcock Road (Stop T)
48621	490016396E	Osterley, Jersey Gardens (Stop E)
51049	490016396W	Osterley, Jersey Gardens (Stop H)
71876	490016270W	Lambeth, Mary Lee Way (Stop KK)
49770	490016271E	Lambeth, Tyers Street (Stop SH)
55705	490016271W	Lambeth, Tyers Street (Stop SJ)
57293	490016272S	Eastcote Village, Eastcote Methodist Church (Stop C)
71185	490016330S1	Northumberland Park, Northumberland Park Rail Depot (->S)
71243	490016331S	Tottenham Hale, Burdock Road  Lea Valley Technopark (->S)
91595	4900164304	Heathrow Airport Terminal 5, Heathrow Terminal 5 (Stand 4)
91594	4900164306	Heathrow Airport Terminal 5, Heathrow Terminal 5 (Stand 6)
71005	4900164307	Heathrow Airport Terminal 5, Heathrow Terminal 5 (Stop 7)
58615	490016307S	Abbey Wood, Hurst Lane (Stop F)
91597	4900164303	Heathrow Airport Terminal 5, Heathrow Terminal 5 (Stand 3)
72694	490016397N	Osterley, Ridgeway Road (->N)
58180	490016232W	Mitcham, Lock's Lane (Stop V)
55863	490016387W	Heston, Beaufort Gardens (TW5) (W-bound)
59024	490016453S	Brunswick Park, Darwin Close (Stop BZ)
74173	490016454N	Brunswick Park, Brunswick Avenue (N11) (Stop BU)
52164	490016454S	Brunswick Park, Brunswick Avenue (N11) (Stop BY)
77803	490016455N	Brunswick Park, Brunswick Park (Stop BV)
50710	490016455S	Brunswick Park, Brunswick Park (Stop BW)
75743	490016456N	Church End, Dollis Road (Stop N)
55028	490016456S	Church End, Dollis Road (Stop M)
55973	490016231W	Mitcham, Eastfields Road (Stop U)
47135	490016351W	Bow Common, Watts Grove (Stop BK)
47529	490016328S	Kew, Courtlands Avenue (Stop E)
51024	490016328W	Kew, Courtlands Avenue (Stop D)
74811	490016329N	Kew, Chalkers Corner (Stop C)
53076	490016329S	Kew, Chalkers Corner (Stop F)
77275	490016330N1	Northumberland Park, Northumberland Park Rail Depot (->N)
50394	490016330S	Northumberland Park, Stonebridge Lock (->S)
49960	490016444HM	Romford, Queens Hospital (Stop HM)
74941	490016444HN	Romford, Queens Hospital (Stop HN)
48056	490016448N	Purley, Reedham Drive (Stop RQ)
71617	490016448S	Purley, Reedham Drive (Stop RT)
75695	490016399N	Osterley, Conquest Club (->N)
55904	490016394N	Osterley, Thornbury AvenueGreat West Rd (Stop C)
56879	490016394S	Osterley, Thornbury AvenueGreat West Rd (Stop K)
74375	490016395E	Osterley, Osterley Library St Marys Cres (Stop D)
49582	490016395W	Osterley, Osterley Library St Marys Cres (Stop J)
57948	490016419W	South Hackney, Brookfield Road (Stop SJ)
73932	490016327N	Kew, West Park Road (Stop Y)
73534	490016327S	Kew, West Park Road (Stop V)
53735	490016387E	Heston, Beaufort Gardens (TW5) (E-bound)
76757	490016233N	Hampstead Garden Suburb, Henrietta Barnett School (->N)
72791	490016426W	Selsdon/South Croydon, Ferns Close (Stop D)
50015	4900164301	Heathrow Airport Terminal 5, Heathrow Terminal 5 (Stop 1)
59071	490016360S	Dalston, Middleton Road Dalston (->S)
47511	490016361N	Haggerston, Sheep Lane (Stop LL)
52592	490016361S	Haggerston, Sheep Lane (Stop LK)
53704	490016362W	Bethnal Green, Andrews Road (Stop T)
72641	490016363N	Haggerston, Pritchard's Road (Stop W)
57150	490016364W	Haggerston, Nicholl Street (->W)
48493	490016365E	Haggerston, Thurtle Road (Stop WV)
54365	490016352N	Bromley, Prologis Park Bromley-by-Bow (->N)
73836	490016352S	Bromley, Prologis Park Bromley-by-Bow (->S)
51696	490016350E	Bow Common, St Pauls Way Trust School (Stop MQ)
74962	490016269W	Kennington, Hotspur Street (Stop KJ)
72022	490016270N	Lambeth, Mary Lee Way (Stop KS)
52994	490016263E	Knightsbridge, Prince Consort Road (Stop RZ)
49015	490016263RW	Knightsbridge, Prince Consort Road  Imperial College (Stop RW)
77613	490016264E	Plaistow, Samson Street (Stop T)
73471	490016265W	Plaistow, Chargeable Lane (Stop BD)
54887	490016312N	South Kensington, Fulham Road (SW3) (->N)
53917	490016400N	Osterley, Braybourne Drive  Great West Road (Stop G)
51587	490016304W	Merton, Merton Abbey (Stop P)
74873	490016275J	Clapham Junction, Falcon Lane (Stop J)
77561	490016287N	Upper Clapton, Jack Watts Estate (->E)
77422	490016287S	Upper Clapton, Jack Watts Estate (->S)
77628	490016288N	Upper Clapton, Mount Pleasant Hill (->N)
54598	490016288S	Upper Clapton, Mount Pleasant Hill (->S)
75789	490016289N	Upper Clapton, Leaside Road (->N)
59358	490016289S	Upper Clapton, Leaside Road (->S)
55319	490016290E	Upper Clapton, Mount Pleasant Lane (Stop UT)
48297	490016290W	Upper Clapton, Mount Pleasant Lane (Stop UV)
75592	490016291E	Upper Clapton, Warwick Grove  Wigan Estate (Stop US)
72738	490016464W	Lee, Cambridge Drive (Stop X)
49091	490016465E	South Hornchurch, South Street (Stop MF)
53103	490016465W	South Hornchurch, Lower Mardyke Avenue (Stop MG)
48886	490016470E	Hayes, Matfield Close (Stop B)
57030	490016311N	Brompton, Marlborough Primary School (->NW)
59230	490016420W	South Hackney, Gascoyne Road (E9) (Stop SK)
48491	490016421W	South Hackney, Wetherell Road (Stop SL)
53707	490016422W	South Hackney, Lauriston Road (Stop SM)
54286	490016423W	South Hackney, Skipworth Road (Stop SN)
56624	490016424W	South Hackney, Fremont Street (Stop LJ)
73906	490016415N	Dulwich Village, Dulwich Village (Stop VT)
52210	490016256S	Wimbledon, Somerset Road (SW19) (Stop)
48514	490016425WA	Soho, Gerrard Place  Chinatown (Stop P)
55474	490016426E	Selsdon/South Croydon, Ferns Close (Stop G)
55210	490016311S	Brompton, Marlborough Primary School (->E)
56415	490016235S	Hampstead Garden Suburb, Ingram Avenue (->S)
49835	490016493S	Morden Park, Essex Close (Stop LZ)
53632	490016494E	City of London, Millennium Bridge (Stop SG)
72266	490016494W	City of London, Millennium Bridge (Stop SF)
51038	490016254E	Thamesmead East, Fishers Way (->E)
77435	490016254W	Thamesmead East, Fishers Way (->W)
49935	490016255N	Thamesmead East, Crabtree Manorway North (->N)
57821	490016255S	Thamesmead East, Crabtree Manorway North (->S)
57801	490016444HJ	Romford, Queens Hospital (Stop HJ)
57842	490016444HK	Romford, Queens Hospital (Stop HK)
55536	490016444HL	Romford, Queens Hospital (Stop HL)
74296	490016350W	Bow Common, St Pauls Way Trust School (Stop MJ)
59542	490016398W	Osterley, Jersey Road (->W)
48561	490016373N	Hoxton, Cropley Street (Stop PK)
53398	490016374E	Hoxton, New North Road (Stop PL)
51303	490016378E	Haggerston, Ada Street (Stop X)
47572	490016230S	Mitcham, Warminster Way (->SW)
52877	490016231S	Mitcham, Eastfields Rd  Mitcham Eastfields Stn (Stop R)
51120	490016297S	Highbury, Highbury Quadrant (Stop PQ)
51692	490016298N	Highbury, Balfour Road  Crowfield House (Stop PS)
54301	490016298S	Highbury, Balfour Road  Crowfield House (Stop PW)
56436	490016299N	Highbury, Balfour Road  Lexfield House (->N)
47687	490016307N	Abbey Wood, Hurst Lane (Stop E)
72793	490016452N	Brunswick Park, Marne Avenue (Stop BS)
51669	490016453N	Brunswick Park, Darwin Close (Stop BT)
59450	490016386E	Heston, Victoria Gardens (->E)
55770	490016386W	Heston, Victoria Gardens (->W)
91596	490016430S	Heathrow Airport Terminal 5, Heathrow Terminal 5 (Stand)
76683	490016291W	Upper Clapton, Upper Clapton Road (Stop UW)
74001	490016292E	Upper Clapton, Upper Clapton Road (Stop UR)
73369	490016292W	Upper Clapton, Cazenove Road  Geldeston Road (Stop UY)
59148	490016293E	Upper Clapton, Fountayne Road (Stop UP)
73846	490016293W	Upper Clapton, Fountayne Road (Stop UZ)
71116	490016295E	Stoke Newington, Clissold Road (->E)
48534	490016295W	Stoke Newington, Clissold Road (->W)
55542	490016383N	Cranford, Armytage Road (Stop HE)
53217	490016363S	Haggerston, Pritchard's Road (Stop U)
73000	490016364E	Haggerston, Nicholl Street (->E)
52950	490016399S	Osterley, Conquest Club (->S)
56065	490016397S	Osterley, Ridgeway Road (->S)
76085	490016457W	Finchley, Woodlands Avenue (->W)
49923	490016379N	Cranford, Brabazon Road  Cranford Lane (Stop W)
53411	490016253N	Bruce Grove, Thackeray Avenue (->N)
77755	490016296E	Stoke Newington, Clissold Cres Stoke Newington (Stop PL)
53412	490016367E	Hoxton, Buckland Street (Stop PN)
58879	490016367W	Hoxton, Buckland Street (Stop PB)
51878	490016460N	Morden Park, Alpha Place (->N)
71319	490016460S	Morden Park, Alpha Place (->S)
77644	490016257N	Wimbledon, Belvedere Avenue (Stop U)
58323	490016257S	Wimbledon, Belvedere Avenue (Stop W)
73763	490016260N	Wimbledon, Somerset Road (SW19) (->N)
55359	490016323E	Mitcham, South Lodge Avenue  Yorkshire Road (Stop U)
75313	490016326S	Kew Gardens, Kew Retail Park (Stop U)
74105	490016383S	Cranford, Armytage Road (Stop S)
75682	490016384N	Heston, Speart Lane (Stop R)
75658	490016384S	Heston, Speart Lane (->S)
74386	490016385N	Heston, Blackthorn Court (Stop P)
56836	490016385S	Heston, Blackthorn Court (Stop HG)
75304	490016401N	Osterley, Borough Road (TW7) (Stop W)
56074	490016401S	Osterley, Borough Road (TW7) (Stop)
76722	490016313E	Brompton, Draycott Place (Stop)
58142	490016314S	Leytonstone, Harrow Road (E11) (Stop N)
71572	490016380N	Cranford, Bleriot Road (Stop V)
50643	490016380S	Cranford, Bleriot Road (Stop HB)
52868	490016252N	Wimbledon Park, Wimbledon Tennis Club & Museum (Stop A)
71371	490016252S	Wimbledon Park, Wimbledon Tennis Club & Museum (Stop W)
77291	490016351E	Bow Common, Watts Grove (Stop BL)
50506	490016400S	Osterley, Braybourne Drive  Great West Road (Stop F)
74040	490016389W	Heston, Sutton Way (Stop CM)
53874	490016390E	Hounslow East, Spring Grove Crescent (->E)
58797	490016458N	Hampton Hill, Hanworth Road (Stop HU)
74628	490016458S	Hampton Hill, Hanworth Road (Stop HF)
52917	490016459N	Morden Park, Lower Morden Lane  Morden Cemetery (Stop LF)
58481	490016459S	Morden Park, Lower Morden Lane  Morden Cemetery (Stop LY)
75752	490016296W	Stoke Newington, Clissold Cres Stoke Newington (Stop PM)
77722	490016297N	Highbury, Highbury Quadrant (Stop PT)
77777	490016391E	Lampton, Worton Gardens (->E)
58776	490016391W	Lampton, Worton Gardens (->W)
57914	490016392E	Lampton, Witham Road (Stop Y)
73698	490016392W	Lampton, Witham Road (Stop X)
71923	490016393N	Spring Grove, Eversley Crescent (->N)
52665	490016393S2	Spring Grove, Eversley Crescent (Stop)
47170	490016266N	Shoreditch, Shoreditch High St  Bethnal Green Road (Stop L)
56209	490016312S	South Kensington, Fulham Road (SW3) (->S)
48763	490016402N	Spring Grove, London Road (TW7) (Stop U)
74481	490016402S	Spring Grove, Hartham Road (Stop S)
72772	490016403S	Spring Grove, Alton Close (Stop T)
57870	490016404N	Spring Grove, Alton Close (Stop AA)
75637	490016405N	Spring Grove, Parkwood Road (Stop V)
57044	490016406N	Osterley, Wood Lane Railway Bridge (->N)
73285	490016407E	Hampton, Ormond Drive (Stop HJ)
49473	490016407W	Hampton, Ormond Drive (Stop HT)
77036	490016408W	Shoreditch, Shoreditch Town Hall (Stop W)
52102	490016411N	Dulwich Village, Dulwich Village School (Stop VU)
56750	490016411S	Dulwich Village, Dulwich Village School (Stop VH)
72997	490016368W	Hoxton, New North Road Hoxton (Stop PC)
50121	490016369W	Hoxton, Murray Grove  Provost Estate (Stop PD)
71778	490016370E	Hoxton, Bletchley Street (Stop PJ)
77642	490016370W	Hoxton, Bletchley Street (Stop PE)
53731	490016371N	Hoxton, Shoreditch Police Station (Stop U)
50907	490016371S	Hoxton, Shoreditch Police Station (Stop W)
47785	490016372N	Hoxton, Murray Grove Hoxton (Stop PH)
72868	490016299S	Highbury, Balfour Road Athenaeum Court (->S)
58096	490016300N	Highbury, Beresford Terrace  Highbury Estate (Stop CY)
56111	490016300S	Highbury, Beresford Terrace  Highbury Estate (Stop CM)
76431	490016301N	Thamesmead East, Dentons Wharf (->N)
55913	490016301S	Thamesmead East, Dentons Wharf (->S)
54495	490016302E	Ruislip Manor, Dulverton Road (HA4) (Stop H)
71718	490016302W	Ruislip Manor, Dulverton Road (HA4) (Stop J)
56409	490016304E	Merton, Merton Abbey (Stop Q)
72953	490016470W	Hayes, Matfield Close (Stop K)
73385	490016477E	Coulsdon, Ridgemount Avenue (->E)
48821	490016486N	Anerley, Wheathill Road (Stop T)
55704	490016486S	Anerley, Wheathill Road (Stop S)
72869	490016488N	Eden Park, Eden Way (->N)
59339	490016488S	Eden Park, Eden Way (->S)
49566	490016490N	Coulsdon, Woodlands Grove (->S)
98150	490016490S	Coulsdon, Woodlands Grove (->NE)
98151	490016490SW	Coulsdon, Ridgemount Avenue (->SW)
73448	490016493N	Morden Park, Rosebery Close (Stop LE)
47227	490016365W	Haggerston, Thurtle Road (Stop WX)
58657	490016388E	Heston, Vicarage Farm Road The Warren (Stop CP)
53437	490016388W	Heston, Vicarage Farm Road The Warren (Stop CN)
57906	490016389E	Heston, Sutton Way (Stop CQ)
75329	490016348E	Mile End, Eric Street (Stop MN)
75900	490016348W	Mile End, Eric Street (Stop ML)
53118	490016349E	Bow Common, Ackroyd Drive (Stop MM)
76123	490016349X	Bow Common, Ackroyd Drive (Stop MK)
74942	490016308N	Thamesmead South, Woodland Way Thamesmead (->N)
54212	490016308S	Thamesmead South, Woodland Way Thamesmead (Stop)
51616	490016309E	Pimlico, Winchester Street (Stop C)
54835	490016310W	Brompton, Draycott Place (Stop)
58202	490016359W	Dalston, Greenwood Road Morland Est (Stop H)
58462	490016360N	Dalston, Middleton Road Dalston (->N)
58427	490016353W	Bromley, Twelvetrees Crescent (->SW)
